Year,State,Demographic,Comparing (Focus group),Cigarette Use Prevalence % (Focus group)
2020,18,6,22,19.9
2020,19,6,19,47.0
2020,19,6,22,16.3
2020,20,6,11,5.1
2020,20,6,20,9.1
2020,20,6,21,11.9
2020,20,6,22,11.5
2020,21,6,11,11.5
2020,21,6,20,5.5
2020,21,6,21,13.7
2020,21,6,22,10.9
2020,22,6,11,20.1
2020,22,6,19,37.0
2020,22,6,21,19.4
2020,22,6,22,18.1
2020,23,6,11,11.3
2020,23,6,19,42.0
2020,23,6,20,6.5
2020,23,6,21,15.9
2020,23,6,22,13.8
2020,24,6,11,24.2
2020,24,6,21,19.2
2020,24,6,22,20.6
2020,25,6,11,20.0
2020,25,6,19,30.8
2020,25,6,21,20.6
2020,25,6,22,17.2
2020,26,6,11,20.7
2020,26,6,19,40.0
2020,26,6,22,14.5
2020,27,6,11,12.2
2020,27,6,19,41.3
2020,27,6,21,18.7
2020,27,6,22,13.2
2020,28,6,11,10.9
2020,28,6,21,15.8
2020,28,6,22,16.3
2020,29,6,11,15.1
2020,29,6,22,13.5
2020,30,6,11,10.8
2020,30,6,20,6.3
2020,30,6,21,13.2
2020,30,6,22,11.0
2020,31,6,11,17.0
2020,31,6,19,9.9
2020,31,6,21,27.8
2020,31,6,22,15.4
2020,32,6,11,11.4
2020,32,6,20,9.9
2020,32,6,21,12.3
2020,32,6,22,12.3
2020,33,6,11,8.9
2020,33,6,19,30.2
2020,33,6,21,17.4
2020,33,6,22,17.1
2020,34,6,11,24.5
2020,34,6,19,36.1
2020,34,6,22,16.1
2020,35,6,11,16.2
2020,35,6,19,29.1
2020,35,6,21,20.2
2020,35,6,22,19.3
2020,36,6,11,10.0
2020,36,6,19,27.2
2020,36,6,21,21.5
2020,36,6,22,18.9
2020,37,6,11,10.2
2020,37,6,21,23.5
2020,37,6,22,13.4
2020,38,6,11,19.3
2020,38,6,21,21.1
2020,38,6,22,15.2
2020,39,6,11,10.8
2020,39,6,22,14.4
2020,40,6,11,13.8
2020,40,6,21,15.7
2020,40,6,22,19.0
2020,41,6,19,42.8
2020,41,6,22,14.6
2020,42,6,11,15.9
2020,42,6,21,17.9
2020,42,6,22,20.0
2020,43,6,11,12.4
2020,43,6,21,15.1
2020,43,6,22,13.4
2020,44,6,11,9.3
2020,44,6,22,7.7
2020,46,6,11,7.9
2020,46,6,19,27.2
2020,46,6,21,15.2
2020,46,6,22,14.5
2020,47,6,11,7.8
2020,47,6,19,33.5
2020,47,6,20,6.3
2020,47,6,21,19.6
2020,47,6,22,11.6
2020,48,6,21,18.8
2020,48,6,22,22.6
2020,49,6,11,12.9
2020,49,6,19,37.9
2020,49,6,21,30.0
2020,49,6,22,14.3
2020,50,6,11,16.8
2020,50,6,19,53.0
2020,50,6,22,17.7
2021,0,6,21,17.3
2021,0,6,22,18.0
2021,1,6,11,12.4
2021,1,6,19,34.8
2021,1,6,22,13.5
2021,2,6,11,12.2
2021,2,6,19,18.1
2021,2,6,21,14.4
2021,2,6,22,13.4
2021,3,6,19,39.4
2021,3,6,21,22.6
2021,3,6,22,21.5
2021,4,6,11,7.6
2021,4,6,19,29.7
2021,4,6,20,5.5
2021,4,6,21,13.0
2021,4,6,22,10.1
2021,5,6,11,14.2
2021,5,6,19,14.5
2021,5,6,20,7.7
2021,5,6,21,14.4
2021,5,6,22,11.3
2021,6,6,11,12.0
2021,6,6,21,11.7
2021,6,6,22,11.1
2021,7,6,11,8.5
2021,7,6,21,13.2
2021,7,6,22,14.3
2021,8,6,21,15.5
2021,8,6,22,4.5
2021,10,6,11,11.6
2021,10,6,19,44.3
2021,10,6,21,14.7
2021,10,6,22,15.6
2021,11,6,11,15.6
2021,11,6,20,6.9
2021,11,6,22,7.8
2021,12,6,11,13.4
2021,12,6,19,20.7
2021,12,6,22,13.0
2021,13,6,11,9.2
2021,13,6,21,13.7
2021,13,6,22,12.7
2021,14,6,11,13.7
2021,14,6,19,29.6
2021,14,6,21,20.3
2021,14,6,22,17.5
2021,15,6,11,9.6
2021,15,6,19,29.6
2021,15,6,21,19.9
2021,15,6,22,14.5
2021,16,6,11,16.5
2021,16,6,19,37.0
2021,16,6,20,7.1
2021,16,6,21,23.6
2021,16,6,22,14.5
2021,17,6,21,21.9
2021,17,6,22,20.0
2021,18,6,21,21.2
2021,18,6,22,19.4
2021,19,6,11,16.0
2021,19,6,19,29.7
2021,19,6,22,15.3
2021,20,6,11,6.1
2021,20,6,19,21.9
2021,20,6,20,3.8
2021,20,6,21,10.7
2021,20,6,22,11.2
2021,21,6,11,9.5
2021,21,6,20,4.6
2021,21,6,21,11.3
2021,21,6,22,11.0
2021,22,6,11,17.2
2021,22,6,19,32.6
2021,22,6,21,18.6
2021,22,6,22,16.7
2021,23,6,11,10.7
2021,23,6,19,32.8
2021,23,6,20,8.3
2021,23,6,21,12.8
2021,23,6,22,13.6
2021,24,6,21,19.0
2021,24,6,22,19.6
2021,25,6,11,22.7
2021,25,6,19,27.7
2021,25,6,21,19.1
2021,25,6,22,16.8
2021,26,6,11,20.4
2021,26,6,19,31.2
2021,26,6,22,12.8
2021,27,6,11,9.2
2021,27,6,19,28.4
2021,27,6,21,22.2
2021,27,6,22,13.1
2021,28,6,11,12.3
2021,28,6,21,20.8
2021,28,6,22,16.1
2021,30,6,11,10.2
2021,30,6,20,5.8
2021,30,6,21,14.1
2021,30,6,22,11.0
2021,31,6,11,12.7
2021,31,6,19,14.1
2021,31,6,22,13.6
2021,32,6,11,11.3
2021,32,6,19,17.9
2021,32,6,20,8.3
2021,32,6,21,11.3
2021,32,6,22,12.9
2021,33,6,11,8.5
2021,33,6,19,34.7
2021,33,6,21,17.0
2021,33,6,22,14.4
2021,34,6,11,23.6
2021,34,6,19,35.3
2021,34,6,22,13.2
2021,35,6,11,18.9
2021,35,6,19,35.4
2021,35,6,21,19.8
2021,35,6,22,17.7
2021,36,6,11,11.6
2021,36,6,19,26.1
2021,36,6,21,18.7
2021,36,6,22,16.6
2021,37,6,11,9.4
2021,37,6,19,30.0
2021,37,6,22,12.6
2021,38,6,11,13.9
2021,38,6,21,16.5
2021,38,6,22,14.5
2021,39,6,11,10.9
2021,39,6,21,8.0
2021,39,6,22,12.7
2021,40,6,11,9.7
2021,40,6,19,24.3
2021,40,6,21,14.9
2021,40,6,22,16.2
2021,41,6,19,43.2
2021,41,6,22,13.1
2021,42,6,11,14.8
2021,42,6,19,37.1
2021,42,6,21,18.1
2021,42,6,22,20.1
2021,43,6,11,12.8
2021,43,6,21,14.3
2021,43,6,22,13.5
2021,44,6,11,9.3
2021,44,6,19,17.4
2021,44,6,21,14.7
2021,44,6,22,6.5
2021,46,6,11,7.0
2021,46,6,21,16.1
2021,46,6,22,12.7
2021,47,6,11,8.2
2021,47,6,19,20.7
2021,47,6,20,6.4
2021,47,6,21,17.6
2021,47,6,22,10.9
2021,48,6,11,30.3
2021,48,6,21,25.7
2021,48,6,22,21.6
2021,49,6,11,10.0
2021,49,6,21,18.2
2021,49,6,22,13.3
2021,50,6,11,16.2
2021,50,6,22,15.9
2022,0,6,21,14.7
2022,0,6,22,14.8
2022,1,6,11,12.3
2022,1,6,19,31.0
2022,1,6,21,15.4
2022,1,6,22,12.9
2022,2,6,11,12.3
2022,2,6,19,11.1
2022,2,6,21,11.8
2022,2,6,22,13.0
2022,3,6,11,11.5
2022,3,6,19,34.8
2022,3,6,21,19.9
2022,3,6,22,18.6
2022,4,6,11,9.0
2022,4,6,19,18.9
2022,4,6,20,7.7
2022,4,6,21,15.3
2022,4,6,22,9.8
2022,5,6,11,13.6
2022,5,6,19,25.2
2022,5,6,21,17.8
2022,5,6,22,9.6
2022,6,6,11,11.9
2022,6,6,21,12.6
2022,6,6,22,9.7
2022,7,6,11,6.5
2022,7,6,21,14.6
2022,7,6,22,13.9
2022,8,6,21,17.1
2022,8,6,22,4.7
2022,9,6,11,9.1
2022,9,6,21,9.1
2022,9,6,22,12.8
2022,10,6,11,10.2
2022,10,6,21,12.8
2022,10,6,22,13.2
2022,11,6,11,11.4
2022,11,6,20,6.5
2022,11,6,22,10.0
2022,12,6,11,14.0
2022,12,6,19,17.1
2022,12,6,22,10.8
2022,13,6,11,10.0
2022,13,6,21,15.4
2022,13,6,22,13.0
2022,14,6,11,11.8
2022,14,6,21,17.2
2022,14,6,22,16.6
2022,15,6,11,12.2
2022,15,6,21,15.9
2022,15,6,22,14.8
2022,16,6,11,11.4
2022,16,6,19,37.0
2022,16,6,21,18.9
2022,16,6,22,13.6
2022,17,6,11,19.4
2022,17,6,21,20.0
2022,17,6,22,17.0
2022,18,6,11,13.3
2022,18,6,19,20.5
2022,18,6,21,15.5
2022,18,6,22,17.6
2022,19,6,11,19.4
2022,19,6,19,25.1
2022,19,6,22,14.7
2022,20,6,11,7.3
2022,20,6,20,3.6
2022,20,6,21,10.2
2022,20,6,22,9.7
2022,21,6,11,8.4
2022,21,6,19,37.6
2022,21,6,20,5.1
2022,21,6,21,9.6
2022,21,6,22,10.5
2022,22,6,11,15.0
2022,22,6,19,16.2
2022,22,6,21,18.2
2022,22,6,22,14.8
2022,23,6,11,11.0
2022,23,6,19,44.1
2022,23,6,20,7.2
2022,23,6,21,18.7
2022,23,6,22,12.1
2022,24,6,21,16.1
2022,24,6,22,17.6
2022,25,6,11,13.3
2022,25,6,19,32.6
2022,25,6,21,17.8
2022,25,6,22,16.5
2022,26,6,11,18.7
2022,26,6,19,35.0
2022,26,6,22,13.1
2022,27,6,11,9.5
2022,27,6,19,37.9
2022,27,6,21,14.3
2022,27,6,22,12.9
2022,28,6,11,14.7
2022,28,6,21,11.3
2022,28,6,22,16.0
2022,30,6,11,11.5
2022,30,6,20,5.2
2022,30,6,21,12.2
2022,30,6,22,10.3
2022,31,6,11,15.7
2022,31,6,19,14.2
2022,31,6,22,14.3
2022,32,6,11,11.3
2022,32,6,20,6.5
2022,32,6,21,10.0
2022,32,6,22,11.9
2022,33,6,11,8.6
2022,33,6,19,30.0
2022,33,6,21,15.7
2022,33,6,22,14.7
2022,34,6,11,18.5
2022,34,6,19,35.6
2022,34,6,22,13.9
2022,35,6,11,14.5
2022,35,6,19,34.6
2022,35,6,21,18.2
2022,35,6,22,16.8
2022,36,6,11,10.0
2022,36,6,19,19.8
2022,36,6,21,13.9
2022,36,6,22,15.7
2022,37,6,11,9.7
2022,37,6,20,10.4
2022,37,6,21,16.6
2022,37,6,22,12.0
2022,38,6,11,17.6
2022,38,6,20,8.9
2022,38,6,21,20.3
2022,38,6,22,14.2
2022,39,6,11,11.6
2022,39,6,21,8.1
2022,39,6,22,11.1
2022,40,6,11,12.7
2022,40,6,19,32.6
2022,40,6,21,17.8
2022,40,6,22,14.4
2022,41,6,19,38.6
2022,41,6,22,12.4
2022,42,6,11,16.6
2022,42,6,21,17.5
2022,42,6,22,18.5
2022,43,6,11,10.8
2022,43,6,21,13.3
2022,43,6,22,12.8
2022,44,6,11,7.1
2022,44,6,22,6.6
2022,45,6,11,20.8
2022,45,6,19,30.2
2022,45,6,22,12.6
2022,46,6,11,9.5
2022,46,6,20,4.8
2022,46,6,21,11.5
2022,46,6,22,13.4
2022,47,6,11,9.0
2022,47,6,19,25.3
2022,47,6,20,3.9
2022,47,6,21,11.0
2022,47,6,22,10.2
2022,48,6,21,21.4
2022,48,6,22,20.7
2022,49,6,11,15.6
2022,49,6,19,23.2
2022,49,6,21,20.1
2022,49,6,22,13.7
2022,50,6,11,11.0
2022,50,6,22,15.6
2011,0,7,6,18.2
2011,0,7,15,25.1
2011,1,7,6,22.2
2011,1,7,15,22.9
2011,2,7,6,13.5
2011,2,7,15,19.3
2011,3,7,6,25.2
2011,3,7,15,26.7
2011,4,7,6,9.1
2011,4,7,15,16.1
2011,5,7,6,16.4
2011,5,7,15,19.0
2011,6,7,6,14.3
2011,6,7,15,16.8
2011,7,7,6,17.3
2011,7,7,15,22.0
2011,8,7,6,14.7
2011,8,7,15,23.4
2011,9,7,6,14.4
2011,9,7,15,19.5
2011,10,7,6,15.4
2011,10,7,15,22.6
2011,11,7,6,11.0
2011,11,7,15,15.7
2011,12,7,6,15.0
2011,12,7,15,19.4
2011,13,7,6,15.0
2011,13,7,15,21.2
2011,14,7,6,20.4
2011,14,7,15,23.5
2011,15,7,6,16.6
2011,15,7,15,22.5
2011,16,7,6,17.8
2011,16,7,15,22.3
2011,17,7,6,24.6
2011,17,7,15,28.4
2011,18,7,6,20.0
2011,18,7,15,27.3
2011,19,7,6,18.2
2011,19,7,15,22.4
2011,20,7,6,13.7
2011,20,7,15,19.4
2011,21,7,6,14.7
2011,21,7,15,18.7
2011,22,7,6,18.3
2011,22,7,15,24.7
2011,23,7,6,16.7
2011,23,7,15,19.4
2011,24,7,6,22.0
2011,24,7,15,28.0
2011,25,7,6,20.1
2011,25,7,15,24.3
2011,26,7,6,17.3
2011,26,7,15,20.7
2011,27,7,6,17.2
2011,27,7,15,19.8
2011,28,7,6,18.1
2011,28,7,15,20.6
2011,29,7,6,15.8
2011,29,7,15,16.7
2011,30,7,6,13.9
2011,30,7,15,17.5
2011,31,7,6,16.2
2011,31,7,15,22.2
2011,32,7,6,14.1
2011,32,7,15,19.3
2011,33,7,6,17.3
2011,33,7,15,23.4
2011,34,7,6,19.4
2011,34,7,15,22.9
2011,35,7,6,22.6
2011,35,7,15,24.1
2011,36,7,6,21.7
2011,36,7,15,25.8
2011,37,7,6,16.0
2011,37,7,15,18.7
2011,38,7,6,18.6
2011,38,7,15,23.5
2011,39,7,6,15.9
2011,39,7,15,19.1
2011,40,7,6,18.1
2011,40,7,15,26.2
2011,41,7,6,19.4
2011,41,7,15,19.7
2011,42,7,6,22.0
2011,42,7,15,26.8
2011,43,7,6,13.1
2011,43,7,15,18.7
2011,44,7,6,8.8
2011,44,7,15,11.9
2011,45,7,6,15.4
2011,45,7,15,17.9
2011,46,7,6,16.7
2011,46,7,15,21.6
2011,47,7,6,14.3
2011,47,7,15,17.8
2011,48,7,6,26.1
2011,48,7,15,28.6
2011,49,7,6,17.3
2011,49,7,15,20.1
2011,50,7,6,19.2
2011,50,7,15,22.1
2012,0,7,6,18.2
2012,0,7,15,25.1
2012,1,7,6,22.2
2012,1,7,15,22.9
2012,2,7,6,13.5
2012,2,7,15,19.3
2012,3,7,6,25.2
2012,3,7,15,26.7
2012,4,7,6,9.1
2012,4,7,15,16.1
2012,5,7,6,16.4
2012,5,7,15,19.0
2012,6,7,6,14.3
2012,6,7,15,16.8
2012,7,7,6,17.3
2012,7,7,15,22.0
2012,8,7,6,14.7
2012,8,7,15,23.4
2012,9,7,6,14.4
2012,9,7,15,19.5
2012,10,7,6,15.4
2012,10,7,15,22.6
2012,11,7,6,11.0
2012,11,7,15,15.7
2012,12,7,6,15.0
2012,12,7,15,19.4
2012,13,7,6,15.0
2012,13,7,15,21.2
2012,14,7,6,20.4
2012,14,7,15,23.5
2012,15,7,6,16.6
2012,15,7,15,22.5
2012,16,7,6,17.8
2012,16,7,15,22.3
2012,17,7,6,24.6
2012,17,7,15,28.4
2012,18,7,6,20.0
2012,18,7,15,27.3
2012,19,7,6,18.2
2012,19,7,15,22.4
2012,20,7,6,13.7
2012,20,7,15,19.4
2012,21,7,6,14.7
2012,21,7,15,18.7
2012,22,7,6,18.3
2012,22,7,15,24.7
2012,23,7,6,16.7
2012,23,7,15,19.4
2012,24,7,6,22.0
2012,24,7,15,28.0
2012,25,7,6,20.1
2012,25,7,15,24.3
2012,26,7,6,17.3
2012,26,7,15,20.7
2012,27,7,6,17.2
2012,27,7,15,19.8
2012,28,7,6,18.1
2012,28,7,15,20.6
2012,29,7,6,15.8
2012,29,7,15,16.7
2012,30,7,6,13.9
2012,30,7,15,17.5
2012,31,7,6,16.2
2012,31,7,15,22.2
2012,32,7,6,14.1
2012,32,7,15,19.3
2012,33,7,6,17.3
2012,33,7,15,23.4
2012,34,7,6,19.4
2012,34,7,15,22.9
2012,35,7,6,22.6
2012,35,7,15,24.1
2012,36,7,6,21.7
2012,36,7,15,25.8
2012,37,7,6,16.0
2012,37,7,15,18.7
2012,38,7,6,18.6
2012,38,7,15,23.5
2012,39,7,6,15.9
2012,39,7,15,19.1
2012,40,7,6,18.1
2012,40,7,15,26.2
2012,41,7,6,19.4
2012,41,7,15,19.7
2012,42,7,6,22.0
2012,42,7,15,26.8
2012,43,7,6,13.1
2012,43,7,15,18.7
2012,44,7,6,8.8
2012,44,7,15,11.9
2012,45,7,6,15.4
2012,45,7,15,17.9
2012,46,7,6,16.7
2012,46,7,15,21.6
2012,47,7,6,14.3
2012,47,7,15,17.8
2012,48,7,6,26.1
2012,48,7,15,28.6
2012,49,7,6,17.3
2012,49,7,15,20.1
2012,50,7,6,19.2
2012,50,7,15,22.1
2013,0,7,6,18.2
2013,0,7,15,25.1
2013,1,7,6,22.2
2013,1,7,15,22.9
2013,2,7,6,13.5
2013,2,7,15,19.3
2013,3,7,6,25.2
2013,3,7,15,26.7
2013,4,7,6,9.1
2013,4,7,15,16.1
2013,5,7,6,16.4
2013,5,7,15,19.0
2013,6,7,6,14.3
2013,6,7,15,16.8
2013,7,7,6,17.3
2013,7,7,15,22.0
2013,8,7,6,14.7
2013,8,7,15,23.4
2013,9,7,6,14.4
2013,9,7,15,19.5
2013,10,7,6,15.4
2013,10,7,15,22.6
2013,11,7,6,11.0
2013,11,7,15,15.7
2013,12,7,6,15.0
2013,12,7,15,19.4
2013,13,7,6,15.0
2013,13,7,15,21.2
2013,14,7,6,20.4
2013,14,7,15,23.5
2013,15,7,6,16.6
2013,15,7,15,22.5
2013,16,7,6,17.8
2013,16,7,15,22.3
2013,17,7,6,24.6
2013,17,7,15,28.4
2013,18,7,6,20.0
2013,18,7,15,27.3
2013,19,7,6,18.2
2013,19,7,15,22.4
2013,20,7,6,13.7
2013,20,7,15,19.4
2013,21,7,6,14.7
2013,21,7,15,18.7
2013,22,7,6,18.3
2013,22,7,15,24.7
2013,23,7,6,16.7
2013,23,7,15,19.4
2013,24,7,6,22.0
2013,24,7,15,28.0
2013,25,7,6,20.1
2013,25,7,15,24.3
2013,26,7,6,17.3
2013,26,7,15,20.7
2013,27,7,6,17.2
2013,27,7,15,19.8
2013,28,7,6,18.1
2013,28,7,15,20.6
2013,29,7,6,15.8
2013,29,7,15,16.7
2013,30,7,6,13.9
2013,30,7,15,17.5
2013,31,7,6,16.2
2013,31,7,15,22.2
2013,32,7,6,14.1
2013,32,7,15,19.3
2013,33,7,6,17.3
2013,33,7,15,23.4
2013,34,7,6,19.4
2013,34,7,15,22.9
2013,35,7,6,22.6
2013,35,7,15,24.1
2013,36,7,6,21.7
2013,36,7,15,25.8
2013,37,7,6,16.0
2013,37,7,15,18.7
2013,38,7,6,18.6
2013,38,7,15,23.5
2013,39,7,6,15.9
2013,39,7,15,19.1
2013,40,7,6,18.1
2013,40,7,15,26.2
2013,41,7,6,19.4
2013,41,7,15,19.7
2013,42,7,6,22.0
2013,42,7,15,26.8
2013,43,7,6,13.1
2013,43,7,15,18.7
2013,44,7,6,8.8
2013,44,7,15,11.9
2013,45,7,6,15.4
2013,45,7,15,17.9
2013,46,7,6,16.7
2013,46,7,15,21.6
2013,47,7,6,14.3
2013,47,7,15,17.8
2013,48,7,6,26.1
2013,48,7,15,28.6
2013,49,7,6,17.3
2013,49,7,15,20.1
2013,50,7,6,19.2
2013,50,7,15,22.1
2014,0,7,6,19.0
2014,0,7,15,23.5
2014,1,7,6,18.4
2014,1,7,15,21.3
2014,2,7,6,13.9
2014,2,7,15,19.2
2014,3,7,6,23.4
2014,3,7,15,26.2
2014,4,7,6,9.5
2014,4,7,15,16.3
2014,5,7,6,14.6
2014,5,7,15,16.9
2014,6,7,6,13.5
2014,6,7,15,17.5
2014,7,7,6,16.6
2014,7,7,15,23.5
2014,8,7,6,14.6
2014,8,7,15,18.4
2014,9,7,6,15.5
2014,9,7,15,20.0
2014,10,7,6,13.6
2014,10,7,15,21.4
2014,11,7,6,12.1
2014,11,7,15,16.2
2014,12,7,6,15.5
2014,12,7,15,16.4
2014,13,7,6,14.5
2014,13,7,15,18.7
2014,14,7,6,21.5
2014,14,7,15,24.5
2014,15,7,6,17.2
2014,15,7,15,19.9
2014,16,7,6,16.7
2014,16,7,15,19.5
2014,17,7,6,25.2
2014,17,7,15,27.2
2014,18,7,6,20.7
2014,18,7,15,27.6
2014,19,7,6,17.8
2014,19,7,15,21.0
2014,20,7,6,12.6
2014,20,7,15,16.8
2014,21,7,6,12.9
2014,21,7,15,16.7
2014,22,7,6,18.9
2014,22,7,15,23.7
2014,23,7,6,14.8
2014,23,7,15,17.9
2014,24,7,6,22.7
2014,24,7,15,23.2
2014,25,7,6,19.4
2014,25,7,15,21.9
2014,26,7,6,19.9
2014,26,7,15,20.0
2014,27,7,6,16.2
2014,27,7,15,18.5
2014,28,7,6,13.7
2014,28,7,15,20.2
2014,29,7,6,16.7
2014,29,7,15,18.4
2014,30,7,6,12.6
2014,30,7,15,17.8
2014,31,7,6,16.5
2014,31,7,15,22.0
2014,32,7,6,12.0
2014,32,7,15,17.0
2014,33,7,6,16.5
2014,33,7,15,21.9
2014,34,7,6,16.3
2014,34,7,15,23.4
2014,35,7,6,20.4
2014,35,7,15,21.7
2014,36,7,6,19.1
2014,36,7,15,23.1
2014,37,7,6,15.8
2014,37,7,15,18.2
2014,38,7,6,18.9
2014,38,7,15,21.0
2014,39,7,6,13.9
2014,39,7,15,18.8
2014,40,7,6,19.1
2014,40,7,15,24.1
2014,41,7,6,18.4
2014,41,7,15,18.7
2014,42,7,6,22.6
2014,42,7,15,26.0
2014,43,7,6,12.5
2014,43,7,15,16.7
2014,44,7,6,8.2
2014,44,7,15,11.2
2014,45,7,6,15.0
2014,45,7,15,17.8
2014,46,7,6,16.6
2014,46,7,15,22.6
2014,47,7,6,13.8
2014,47,7,15,16.9
2014,48,7,6,25.6
2014,48,7,15,27.8
2014,49,7,6,16.1
2014,49,7,15,18.7
2014,50,7,6,18.2
2014,50,7,15,20.7
2015,0,7,6,19.2
2015,0,7,15,23.8
2015,1,7,6,18.5
2015,1,7,15,19.6
2015,2,7,6,12.0
2015,2,7,15,16.2
2015,3,7,6,22.1
2015,3,7,15,27.8
2015,4,7,6,8.3
2015,4,7,15,15.2
2015,5,7,6,14.2
2015,5,7,15,17.1
2015,6,7,6,10.9
2015,6,7,15,16.3
2015,7,7,6,14.2
2015,7,7,15,20.9
2015,8,7,6,16.1
2015,8,7,15,15.8
2015,9,7,6,14.3
2015,9,7,15,17.4
2015,10,7,6,15.5
2015,10,7,15,20.0
2015,11,7,6,10.8
2015,11,7,15,17.3
2015,12,7,6,13.0
2015,12,7,15,14.6
2015,13,7,6,12.8
2015,13,7,15,17.6
2015,14,7,6,19.3
2015,14,7,15,21.9
2015,15,7,6,16.7
2015,15,7,15,19.5
2015,16,7,6,16.1
2015,16,7,15,19.3
2015,17,7,6,25.5
2015,17,7,15,26.4
2015,18,7,6,19.3
2015,18,7,15,24.7
2015,19,7,6,18.1
2015,19,7,15,21.0
2015,20,7,6,13.4
2015,20,7,15,16.9
2015,21,7,6,11.9
2015,21,7,15,16.4
2015,22,7,6,19.1
2015,22,7,15,22.4
2015,23,7,6,14.8
2015,23,7,15,17.6
2015,24,7,6,18.4
2015,24,7,15,27.0
2015,25,7,6,21.0
2015,25,7,15,23.6
2015,26,7,6,18.5
2015,26,7,15,19.3
2015,27,7,6,15.8
2015,27,7,15,18.4
2015,28,7,6,14.6
2015,28,7,15,20.5
2015,29,7,6,15.4
2015,29,7,15,16.5
2015,30,7,6,11.5
2015,30,7,15,15.7
2015,31,7,6,16.0
2015,31,7,15,19.1
2015,32,7,6,12.9
2015,32,7,15,17.7
2015,33,7,6,16.3
2015,33,7,15,21.9
2015,34,7,6,15.4
2015,34,7,15,21.9
2015,35,7,6,20.2
2015,35,7,15,23.1
2015,36,7,6,20.4
2015,36,7,15,24.0
2015,37,7,6,16.3
2015,37,7,15,17.9
2015,38,7,6,16.6
2015,38,7,15,19.8
2015,39,7,6,12.8
2015,39,7,15,18.5
2015,40,7,6,16.2
2015,40,7,15,23.4
2015,41,7,6,20.6
2015,41,7,15,19.5
2015,42,7,6,21.1
2015,42,7,15,22.8
2015,43,7,6,12.4
2015,43,7,15,18.2
2015,44,7,6,7.0
2015,44,7,15,11.2
2015,45,7,6,14.0
2015,45,7,15,18.0
2015,46,7,6,14.4
2015,46,7,15,18.8
2015,47,7,6,13.4
2015,47,7,15,16.6
2015,48,7,6,25.7
2015,48,7,15,25.7
2015,49,7,6,14.9
2015,49,7,15,19.8
2015,50,7,6,17.5
2015,50,7,15,20.6
2016,0,7,6,20.0
2016,0,7,15,23.3
2016,1,7,6,16.6
2016,1,7,15,21.2
2016,2,7,6,12.1
2016,2,7,15,17.5
2016,3,7,6,22.5
2016,3,7,15,24.8
2016,4,7,6,8.2
2016,4,7,15,13.8
2016,5,7,6,13.5
2016,5,7,15,17.7
2016,6,7,6,12.0
2016,6,7,15,14.8
2016,7,7,6,16.4
2016,7,7,15,19.0
2016,8,7,6,12.1
2016,8,7,15,17.7
2016,9,7,6,13.3
2016,9,7,15,17.8
2016,10,7,6,14.8
2016,10,7,15,21.2
2016,11,7,6,10.9
2016,11,7,15,15.1
2016,12,7,6,14.3
2016,12,7,15,14.7
2016,13,7,6,13.0
2016,13,7,15,18.7
2016,14,7,6,18.8
2016,14,7,15,23.6
2016,15,7,6,15.8
2016,15,7,15,17.7
2016,16,7,6,15.7
2016,16,7,15,18.7
2016,17,7,6,24.0
2016,17,7,15,25.0
2016,18,7,6,20.2
2016,18,7,15,25.5
2016,19,7,6,18.0
2016,19,7,15,21.6
2016,20,7,6,11.9
2016,20,7,15,15.6
2016,21,7,6,11.9
2016,21,7,15,15.5
2016,22,7,6,18.7
2016,22,7,15,22.3
2016,23,7,6,13.9
2016,23,7,15,16.6
2016,24,7,6,21.3
2016,24,7,15,24.3
2016,25,7,6,19.9
2016,25,7,15,24.5
2016,26,7,6,17.3
2016,26,7,15,19.8
2016,27,7,6,15.4
2016,27,7,15,18.6
2016,28,7,6,14.1
2016,28,7,15,18.9
2016,29,7,6,17.6
2016,29,7,15,18.5
2016,30,7,6,13.1
2016,30,7,15,14.9
2016,31,7,6,14.0
2016,31,7,15,19.4
2016,32,7,6,11.9
2016,32,7,15,16.7
2016,33,7,6,15.3
2016,33,7,15,20.7
2016,34,7,6,17.1
2016,34,7,15,22.3
2016,35,7,6,20.5
2016,35,7,15,24.7
2016,36,7,6,17.9
2016,36,7,15,21.4
2016,37,7,6,14.4
2016,37,7,15,18.1
2016,38,7,6,16.0
2016,38,7,15,20.1
2016,39,7,6,12.2
2016,39,7,15,16.9
2016,40,7,6,17.4
2016,40,7,15,22.9
2016,41,7,6,15.1
2016,41,7,15,21.1
2016,42,7,6,20.4
2016,42,7,15,23.9
2016,43,7,6,11.3
2016,43,7,15,17.3
2016,44,7,6,7.1
2016,44,7,15,10.4
2016,45,7,6,14.7
2016,45,7,15,19.5
2016,46,7,6,13.7
2016,46,7,15,17.0
2016,47,7,6,11.9
2016,47,7,15,16.0
2016,48,7,6,23.9
2016,48,7,15,25.8
2016,49,7,6,16.2
2016,49,7,15,18.0
2016,50,7,6,19.1
2016,50,7,15,18.8
2017,0,7,6,18.7
2017,0,7,15,23.4
2017,1,7,6,17.1
2017,1,7,15,24.2
2017,2,7,6,12.9
2017,2,7,15,18.3
2017,3,7,6,21.6
2017,3,7,15,22.8
2017,4,7,6,7.8
2017,4,7,15,14.9
2017,5,7,6,12.6
2017,5,7,15,16.6
2017,6,7,6,11.5
2017,6,7,15,14.1
2017,7,7,6,16.2
2017,7,7,15,17.9
2017,8,7,6,11.3
2017,8,7,15,17.8
2017,9,7,6,13.5
